epoch_no,train_loss,train_classification_accuracy,train_f1,train_accuracy_global,train_precision_global,train_recall_global,train_f1_global,train_specificity_global,train_accuracy_per_class,train_precision_per_class,train_recall_per_class,train_f1_per_class,train_specificity_per_class,train_accuracy_per_class_average,train_precision_per_class_average,train_recall_per_class_average,train_f1_per_class_average,train_specificity_per_class_average,train_accuracy_per_class_weighted,train_precision_per_class_weighted,train_recall_per_class_weighted,train_f1_per_class_weighted,train_specificity_per_class_weighted,train_mcc
19,0.38032326102256775,1.0425,0.6850000008940696,0.959785521030426,0.9684210419654846,0.9533678889274597,0.9608355164527893,0.9666666388511658,0.959785521030426,0.9684210419654846,0.9533678889274597,0.9608355164527893,0.9666666388511658,0.959785521030426,0.9684210419654846,0.9533678889274597,0.9608355164527893,0.9666666388511658,0.959785521030426,0.9684210419654846,0.9533678889274597,0.9608355164527893,0.9666666388511658,0.9196375608444214
20,0.4088956242799759,1.1975,0.7883333334326744,0.9789719581604004,0.9900000095367432,0.9658536314964294,0.9777777791023254,0.9910314083099365,0.9789719581604004,0.9900000095367432,0.9658536314964294,0.9777777791023254,0.9910314083099365,0.9789719581604004,0.9900000095367432,0.9658536314964294,0.9777777791023254,0.9910314083099365,0.9789719581604004,0.9900000095367432,0.9658536314964294,0.9777777791023254,0.9910314083099365,0.9580908417701721
21,0.38578226655721665,1.2075,0.8233333334326745,0.9975903630256653,0.9953488111495972,1.0,0.997668981552124,0.9950248599052429,0.9975903630256653,0.9953488111495972,1.0,0.997668981552124,0.9950248599052429,0.9975903630256653,0.9953488111495972,1.0,0.997668981552124,0.9950248599052429,0.9975903630256653,0.9953488111495972,1.0,0.997668981552124,0.9950248599052429,0.9951868057250977
22,0.37143921419978143,1.1475,0.765,0.9974619150161743,0.9948717951774597,1.0,0.9974293112754822,0.9950000047683716,0.9974619150161743,0.9948717951774597,1.0,0.9974293112754822,0.9950000047683716,0.9974619150161743,0.9948717951774597,1.0,0.9974293112754822,0.9950000047683716,0.9974619150161743,0.9948717951774597,1.0,0.9974293112754822,0.9950000047683716,0.9949358701705933
23,0.35769655019044877,1.095,0.705,0.9973118305206299,1.0,0.9945054650306702,0.997245192527771,1.0,0.9973118305206299,1.0,0.9945054650306702,0.997245192527771,1.0,0.9973118305206299,1.0,0.9945054650306702,0.997245192527771,1.0,0.9973118305206299,1.0,0.9945054650306702,0.997245192527771,1.0,0.9946349263191223
24,0.38483163237571716,1.21,0.865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
25,0.37146886214613917,1.18,0.79,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
26,0.3685600267350674,1.17,0.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27,0.3448804639279842,1.1,0.74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
28,0.3957938192784786,1.255,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
