Epoch,Memory_Total,Memory_Available,Memory_Percent_Free,Memory_Usage,
66,29415034880,26588684288,9.6,2346385408,
67,29415034880,26582736896,9.6,2351644672,
68,29415034880,26608168960,9.5,2326200320,
69,29415034880,26591039488,9.6,2344013824,
70,29415034880,26617135104,9.5,2317250560,
71,29415034880,26593886208,9.6,2340507648,
72,29415034880,26604875776,9.6,2329530368,
73,29415034880,26592567296,9.6,2341855232,
74,29415034880,26613125120,9.5,2321260544,
75,29415034880,26612383744,9.5,2321997824,
76,29415034880,26597150720,9.6,2337456128,
77,29415034880,26597064704,9.6,2337968128,
78,29415034880,26610024448,9.5,2324389888,
79,29415034880,26585563136,9.6,2349481984,
80,29415034880,26470506496,10.0,2464555008,
81,29415034880,26585661440,9.6,2349395968,
82,29415034880,26582036480,9.6,2353045504,
83,29415034880,26592456704,9.6,2342617088,
84,29415034880,26605060096,9.6,2330021888,
85,29415034880,26618769408,9.5,2315620352,
86,29415034880,26608439296,9.5,2325987328,
87,29415034880,26596442112,9.6,2338607104,
88,29415034880,26611720192,9.5,2323304448,
89,29415034880,26608656384,9.5,2326380544,
90,29415034880,26609221632,9.5,2325860352,
91,29415034880,26599575552,9.6,2335506432,
92,29415034880,26589229056,9.6,2345852928,
93,29415034880,26613280768,9.5,2321121280,
94,29415034880,26612506624,9.5,2322755584,
95,29415034880,26617360384,9.5,2317914112,
96,29415034880,26608730112,9.5,2326351872,
97,29415034880,26610712576,9.5,2324320256,
98,29415034880,26506711040,9.9,2428145664,
99,29415034880,26601033728,9.6,2334044160,
100,29415034880,26610159616,9.5,2324905984,
101,29415034880,26616066048,9.5,2318970880,
102,29415034880,26593218560,9.6,2341863424,
103,29415034880,26611376128,9.5,2323652608,
104,29415034880,26609397760,9.5,2325647360,
105,29415034880,26598121472,9.6,2336952320,
106,29415034880,26593296384,9.6,2341728256,
107,29415034880,26587525120,9.6,2347556864,
108,29415034880,26608558080,9.5,2326511616,
109,29415034880,26572439552,9.7,2362613760,
110,29415034880,26601922560,9.6,2332450816,
111,29415034880,26609004544,9.5,2325602304,
112,29415034880,26609631232,9.5,2324795392,
113,29415034880,26596061184,9.6,2339020800,
114,29415034880,26605637632,9.6,2328752128,
115,29415034880,26589708288,9.6,2344718336,
116,29415034880,26466766848,10.0,2468274176,
117,29415034880,26594177024,9.6,2340896768,
118,29415034880,26598436864,9.6,2336604160,
119,29415034880,26583281664,9.6,2351800320,
120,29415034880,26603147264,9.6,2331222016,
121,29415034880,26555420672,9.7,2379194368,
122,29415034880,26599710720,9.6,2335555584,
123,29415034880,26622889984,9.5,2312159232,
124,29415034880,26594168832,9.6,2340859904,
125,29415034880,26594852864,9.6,2339528704,
126,29415034880,26608402432,9.5,2326024192,
127,29415034880,26590949376,9.6,2344124416,
128,29415034880,26621743104,9.5,2312638464,
129,29415034880,26592194560,9.6,2342232064,
130,29415034880,26601877504,9.6,2332520448,
131,29415034880,26581196800,9.6,2353229824,
132,29415034880,26585980928,9.6,2348412928,
133,29415034880,26571018240,9.7,2363408384,
134,29415034880,26572783616,9.7,2361610240,
135,29415034880,26484391936,10.0,2450001920,
136,29415034880,26586300416,9.6,2348126208,
137,29415034880,26595971072,9.6,2338447360,
138,29415034880,26583789568,9.6,2350587904,
139,29415034880,26589786112,9.6,2344808448,
140,29415034880,26600652800,9.6,2334429184,
141,29415034880,26598735872,9.6,2336346112,
142,29415034880,26596495360,9.6,2338545664,
143,29415034880,26581999616,9.6,2353192960,
144,29415034880,26594123776,9.6,2340925440,
145,29415034880,26577260544,9.6,2357821440,
146,29415034880,26582269952,9.6,2352795648,
147,29415034880,26577620992,9.6,2357448704,
148,29415034880,26575433728,9.7,2359590912,
149,29415034880,26582224896,9.6,2352848896,
150,29415034880,26590191616,9.6,2344230912,
151,29415034880,26581262336,9.6,2353332224,
152,29415034880,26599559168,9.6,2335518720,
153,29415034880,26479792128,10.0,2455273472,
154,29415034880,26578259968,9.6,2356342784,
155,29415034880,26550259712,9.7,2384166912,
156,29415034880,26601037824,9.6,2333368320,
157,29415034880,26617847808,9.5,2316537856,
158,29415034880,26600529920,9.6,2333896704,
159,29415034880,26582065152,9.6,2353012736,
160,29415034880,26592157696,9.6,2343104512,
161,29415034880,26607235072,9.5,2327818240,
162,29415034880,26577190912,9.6,2357841920,
163,29415034880,26573881344,9.7,2361200640,
164,29415034880,26584670208,9.6,2350387200,
165,29415034880,26573746176,9.7,2361335808,
166,29415034880,26586873856,9.6,2348187648,
167,29415034880,26581958656,9.6,2353123328,
168,29415034880,26608050176,9.5,2326986752,
169,29415034880,26597994496,9.6,2337034240,
170,29415034880,26579271680,9.6,2355789824,
171,29415034880,26486194176,10.0,2447986688,
172,29415034880,26581860352,9.6,2353180672,
173,29415034880,26573434880,9.7,2361634816,
174,29415034880,26593697792,9.6,2341330944,
175,29415034880,26574598144,9.7,2360434688,
176,29415034880,26579709952,9.6,2355355648,
177,29415034880,26579447808,9.6,2354974720,
178,29415034880,26586894336,9.6,2347479040,
179,29415034880,26563739648,9.7,2371309568,
180,29415034880,26582372352,9.6,2352701440,
181,29415034880,26577555456,9.6,2357522432,
182,29415034880,26593484800,9.6,2341810176,
183,29415034880,26588184576,9.6,2346893312,
184,29415034880,26588745728,9.6,2346332160,
185,29415034880,26584911872,9.6,2350145536,
186,29415034880,26571333632,9.7,2363731968,
187,29415034880,26579881984,9.6,2355200000,
188,29415034880,26593075200,9.6,2342195200,
189,29415034880,26463961088,10.0,2471104512,
190,29415034880,26580910080,9.6,2354171904,
191,29415034880,26585067520,9.6,2349977600,
192,29415034880,26583035904,9.6,2352025600,
193,29415034880,26562465792,9.7,2372612096,
194,29415034880,26566873088,9.7,2368172032,
195,29415034880,26567655424,9.7,2367410176,
196,29415034880,26593275904,9.6,2341150720,
197,29415034880,26572754944,9.7,2362290176,
198,29415034880,26589241344,9.6,2345816064,
199,29415034880,26578661376,9.6,2356396032,
