epoch_no,train_loss,train_classification_accuracy,train_f1,train_accuracy_global,train_precision_global,train_recall_global,train_f1_global,train_specificity_global,train_accuracy_per_class,train_precision_per_class,train_recall_per_class,train_f1_per_class,train_specificity_per_class,train_accuracy_per_class_average,train_precision_per_class_average,train_recall_per_class_average,train_f1_per_class_average,train_specificity_per_class_average,train_accuracy_per_class_weighted,train_precision_per_class_weighted,train_recall_per_class_weighted,train_f1_per_class_weighted,train_specificity_per_class_weighted,train_mcc
10,1.1362795424461365,0.6133333333333333,0.6027777816851934,0.5522388219833374,0.5522388219833374,0.5522388219833374,0.5522388219833374,0.7761194109916687,0.7761194109916687_0.12376237660646439_0.7599999904632568,0.4890282154083252_0.5_0.6495726704597473,0.7761194109916687_0.12376237660646439_0.7599999904632568,0.6000000238418579_0.1984127014875412_0.7004608511924744,0.5945273637771606_0.9376558661460876_0.7965260744094849,0.5532939434051514,0.5462003350257874,0.5532939434051514,0.4996245205402374,0.7762364149093628,0.5522388219833374,0.5459522604942322,0.5522388219833374,0.4987919330596924,0.7764704823493958,0.35824474692344666
11,1.082790683110555,0.6116666666666667,0.5950000041723251,0.5623931884765625,0.5623931884765625,0.5623931884765625,0.5623931884765625,0.7811965942382812,0.8578680157661438_0.09326425194740295_0.728205144405365,0.49852508306503296_0.4615384638309479_0.6859903335571289,0.8578680157661438_0.09326425194740295_0.728205144405365,0.6305969953536987_0.1551724076271057_0.7064676880836487,0.561855673789978_0.9464285969734192_0.8333333134651184,0.5597791075706482,0.5486845970153809,0.5597791075706482,0.49741238355636597,0.7805391550064087,0.5623931884765625,0.5488110780715942,0.5623931884765625,0.4990377426147461,0.7792244553565979,0.38077980279922485
12,1.0783869890371958,0.675,0.6694444473584493,0.5996732115745544,0.5996732115745544,0.5996732115745544,0.5996732115745544,0.7998365759849548,0.720588207244873_0.2696078419685364_0.8088235259056091,0.5547170042991638_0.514018714427948_0.6875,0.720588207244873_0.2696078419685364_0.8088235259056091,0.6268656849861145_0.3536977469921112_0.7432432174682617,0.7107843160629272_0.8725489974021912_0.8161764740943909,0.5996731519699097,0.5854119062423706,0.5996731519699097,0.5746021866798401,0.7998366355895996,0.5996732115745544,0.5854119062423706,0.5996732115745544,0.5746021866798401,0.7998366355895996,0.41157591342926025
13,1.0451724288860957,0.675,0.6683333371082941,0.6030150651931763,0.6030150651931763,0.6030150651931763,0.6030150651931763,0.8015075325965881,0.7664974331855774_0.23645320534706116_0.817258894443512,0.5189003348350525_0.5274725556373596_0.7488372325897217,0.7664974331855774_0.23645320534706116_0.817258894443512,0.618852436542511_0.3265306055545807_0.7815533876419067,0.6499999761581421_0.8908629417419434_0.8650000095367432,0.6067365407943726,0.5984033346176147,0.6067365407943726,0.5756454467773438,0.8019542694091797,0.6030150651931763,0.5976905226707458,0.6030150651931763,0.5731418132781982,0.8028478622436523,0.4259510040283203
14,1.046137463847796,0.7133333333333334,0.7094444480538368,0.6170212626457214,0.6170212626457214,0.6170212626457214,0.6170212626457214,0.8085106611251831,0.7058823704719543_0.3694581389427185_0.7745097875595093,0.529411792755127_0.5281690359115601_0.8020304441452026,0.7058823704719543_0.3694581389427185_0.7745097875595093,0.605042040348053_0.43478259444236755_0.7880299091339111,0.6855036616325378_0.8357843160629272_0.9041768908500671,0.6166167259216309,0.6198704242706299,0.6166167259216309,0.6092848777770996,0.8084882497787476,0.6170212626457214,0.6200205087661743,0.6170212626457214,0.6095705032348633,0.8084436655044556,0.4327535629272461
15,1.0168705449501674,0.7583333333333333,0.7583333374063174,0.6596434116363525,0.6596434116363525,0.6596434116363525,0.6596434116363525,0.8298217058181763,0.7681159377098083_0.5_0.7107843160629272,0.5932835936546326_0.562841534614563_0.8734939694404602,0.7681159377098083_0.5_0.7107843160629272,0.6694737076759338_0.5295630097389221_0.7837837934494019,0.7341463565826416_0.8053528070449829_0.9491525292396545,0.6596333980560303,0.6765396595001221,0.6596333980560303,0.6609401702880859,0.8295506238937378,0.6596434116363525,0.6757663488388062,0.6596434116363525,0.6605557799339294,0.8290082812309265,0.494767963886261
16,1.0042023187875748,0.725,0.7183333367109299,0.6438127160072327,0.6438127160072327,0.6438127160072327,0.6438127160072327,0.821906328201294,0.7599999904632568_0.3641025722026825_0.7980295419692993,0.55474454164505_0.5819672346115112_0.801980197429657,0.7599999904632568_0.3641025722026825_0.7980295419692993,0.6413502097129822_0.44794952869415283_0.800000011920929,0.6934673190116882_0.8734491467475891_0.8987341523170471,0.640710711479187,0.6462306976318359,0.640710711479187,0.629766583442688,0.8218835592269897,0.6438127756118774,0.6475493311882019,0.6438127756118774,0.6321408152580261,0.8218379616737366,0.4757765233516693
17,0.9942735250790914,0.7666666666666667,0.7577777813871701,0.6765676736831665,0.6765676736831665,0.6765676736831665,0.6765676736831665,0.8382838368415833,0.7536945939064026_0.4334975481033325_0.8450000286102295,0.5666666626930237_0.6241135001182556_0.8666666746139526,0.7536945939064026_0.4334975481033325_0.8450000286102295,0.646934449672699_0.5116279125213623_0.8556962013244629,0.7096773982048035_0.8684863448143005_0.935960590839386,0.6773973703384399,0.6858156323432922,0.6773973703384399,0.6714195013046265,0.8380414247512817,0.6765676736831665,0.6849203109741211,0.6765676736831665,0.6705072522163391,0.8375567197799683,0.5238302946090698
18,0.9556317045291265,0.7366666666666667,0.7327777807911237,0.6701570749282837,0.6701570749282837,0.6701570749282837,0.6701570749282837,0.8350785374641418,0.6984127163887024_0.49738219380378723_0.8134714961051941,0.5866666436195374_0.6050955653190613_0.8219895362854004,0.6984127163887024_0.49738219380378723_0.8134714961051941,0.6376811861991882_0.545976996421814_0.8177083134651184,0.7578125_0.8376963138580322_0.9105263352394104,0.6697554588317871,0.671250581741333,0.6697554588317871,0.6671221852302551,0.8353450298309326,0.6701570749282837,0.6720719337463379,0.6701570749282837,0.6677504777908325,0.8358780741691589,0.5082468390464783
19,0.8881647487481436,0.73,0.7311111144224802,0.7001795172691345,0.7001795172691345,0.7001795172691345,0.7001795172691345,0.8500897884368896,0.8118279576301575_0.5081080794334412_0.7795698642730713,0.5830115675926208_0.6482758522033691_0.9477124214172363,0.8118279576301575_0.5081080794334412_0.7795698642730713,0.6786516904830933_0.5696969628334045_0.8554572463035583,0.7088949084281921_0.8629032373428345_0.9784366488456726,0.6998353004455566,0.7263332605361938,0.6998353004455566,0.7012686133384705,0.8500782251358032,0.7001795172691345,0.7264733910560608,0.7001795172691345,0.7015048861503601,0.8500552177429199,0.5611697435379028
20,0.9909001340468725,0.845,0.8361111145218213,0.713178277015686,0.713178277015686,0.713178277015686,0.713178277015686,0.856589138507843,0.8930232524871826_0.45622119307518005_0.7934272289276123,0.5835866332054138_0.7279411554336548_0.9388889074325562,0.8930232524871826_0.45622119307518005_0.7934272289276123,0.7058823704719543_0.5609065294265747_0.8600509166717529,0.6813953518867493_0.913551390171051_0.9745370149612427,0.7142238616943359,0.7501388788223267,0.7142238616943359,0.7089465856552124,0.8564945459365845,0.713178277015686,0.7494847774505615,0.713178277015686,0.7080190181732178,0.8563054800033569,0.5923628807067871
21,0.9719593214988709,0.8066666666666666,0.8050000034769376,0.7001620531082153,0.7001620531082153,0.7001620531082153,0.7001620531082153,0.8500810265541077,0.6990291476249695_0.5550239086151123_0.8514851331710815,0.6457399129867554_0.6236559152603149_0.8269230723381042,0.6990291476249695_0.5550239086151123_0.8514851331710815,0.6713286638259888_0.5873417854309082_0.8390243649482727,0.8077858686447144_0.8284313678741455_0.9132530093193054,0.7018460631370544,0.6987729668617249,0.7018460631370544,0.6992316246032715,0.8498234152793884,0.7001620531082153,0.6975769400596619,0.7001620531082153,0.6977813243865967,0.8493082523345947,0.5512919425964355
22,0.9435774856805801,0.815,0.8094444476564725,0.7227723002433777,0.7227723002433777,0.7227723002433777,0.7227723002433777,0.8613861203193665,0.7910447716712952_0.545918345451355_0.8229665160179138,0.625984251499176_0.6484848260879517_0.9197860956192017,0.7910447716712952_0.545918345451355_0.8229665160179138,0.6989011168479919_0.5927977561950684_0.868686854839325,0.7654321193695068_0.8585366010665894_0.9622166156768799,0.719976544380188,0.7314183712005615,0.719976544380188,0.7201285362243652,0.8620617389678955,0.7227722406387329,0.7345893383026123,0.7227722406387329,0.7231403589248657,0.8634130358695984,0.5891901254653931
23,0.923062805334727,0.8516666666666667,0.8511111136277517,0.7487764954566956,0.7487764954566956,0.7487764954566956,0.7487764954566956,0.8743882775306702,0.7703348994255066_0.6287128925323486_0.8465346693992615,0.649193525314331_0.7055555582046509_0.9243243336677551,0.7703348994255066_0.6287128925323486_0.8465346693992615,0.7045952081680298_0.6649214625358582_0.8837209343910217,0.7846534848213196_0.871046245098114_0.9659367203712463,0.748527467250824,0.7596911191940308,0.748527467250824,0.7510792016983032,0.8738788366317749,0.7487765550613403,0.7584292888641357,0.7487765550613403,0.7505483627319336,0.8728599548339844,0.6255823373794556
24,0.8980326692263285,0.8533333333333334,0.847777781188488,0.7512521147727966,0.7512521147727966,0.7512521147727966,0.7512521147727966,0.8756260275840759,0.8894472122192383_0.5169082283973694_0.8601036071777344,0.6507353186607361_0.7867646813392639_0.8691099286079407,0.8894472122192383_0.5169082283973694_0.8601036071777344,0.7515923380851746_0.6239067316055298_0.8645833134651184,0.762499988079071_0.9260203838348389_0.9384236335754395,0.7554863691329956,0.7688699960708618,0.7554863691329956,0.7466940879821777,0.875648021697998,0.7512520551681519,0.7681049108505249,0.7512520551681519,0.7438733577728271,0.8756920099258423,0.6415989398956299
25,0.8763049916426341,0.8433333333333334,0.8466666697462399,0.7534013390541077,0.7534013390541077,0.7534013390541077,0.7534013390541077,0.8767006993293762,0.8928571343421936_0.47089946269989014_0.8817734122276306,0.625_0.7946428656578064_0.9132652878761292,0.8928571343421936_0.47089946269989014_0.8817734122276306,0.7352941036224365_0.5913621187210083_0.897243082523346,0.7321428656578064_0.9423558712005615_0.9558441638946533,0.7485100030899048,0.7776360511779785,0.7485100030899048,0.7412997484207153,0.8767809867858887,0.7534013986587524,0.7790482044219971,0.7534013986587524,0.744941234588623,0.8769415616989136,0.6478291749954224
26,0.8795159437259038,0.86,0.8622222250699997,0.7599999904632568,0.7599999904632568,0.7599999904632568,0.7599999904632568,0.8799999952316284,0.7755101919174194_0.6732673048973083_0.8316831588745117,0.6909090876579285_0.6732673048973083_0.9438202381134033,0.7755101919174194_0.6732673048973083_0.8316831588745117,0.7307692170143127_0.6732673048973083_0.8842105269432068,0.8316831588745117_0.8341708779335022_0.9748743772506714,0.7601535320281982,0.769332230091095,0.7601535320281982,0.7627490162849426,0.8802428245544434,0.7599999904632568,0.7701164484024048,0.7599999904632568,0.7630687952041626,0.8807284832000732,0.6417202949523926
27,0.9277316868305207,0.9683333333333334,0.9666666700442632,0.7838660478591919,0.7838660478591919,0.7838660478591919,0.7838660478591919,0.891933023929596,0.8518518805503845_0.6073059439659119_0.8918918967247009,0.6739926934242249_0.7777777910232544_0.9295774698257446,0.8518518805503845_0.6073059439659119_0.8918918967247009,0.7525562644004822_0.6820513010025024_0.9103448390960693,0.7981859445571899_0.913241982460022_0.9655172228813171,0.7836832404136658,0.793782651424408,0.7836832404136658,0.7816507816314697,0.8923150300979614,0.7838660478591919,0.7949497699737549,0.7838660478591919,0.7823712825775146,0.8930791020393372,0.682709276676178
28,0.8539150098959605,0.8766666666666667,0.8727777799963952,0.7824620604515076,0.7824620604515076,0.7824620604515076,0.7824620604515076,0.8912310004234314,0.6878048777580261_0.7357512712478638_0.928205132484436,0.7877094745635986_0.7029703259468079_0.8537735939025879,0.6878048777580261_0.7357512712478638_0.928205132484436,0.734375_0.7189873456954956_0.8894348740577698,0.9020618796348572_0.8500000238418579_0.9221105575561523,0.783920407295227,0.7814844846725464,0.783920407295227,0.7809324264526367,0.8913908004760742,0.7824620604515076,0.7818542718887329,0.7824620604515076,0.780356228351593,0.8917104005813599,0.6754708290100098
29,0.8630262307325999,0.9383333333333334,0.935000002582868,0.8019323945045471,0.8019323945045471,0.8019323945045471,0.8019323945045471,0.9009661674499512,0.75_0.7572815418243408_0.9045225977897644,0.7570093274116516_0.7188940048217773_0.9473684430122375,0.75_0.7572815418243408_0.9045225977897644,0.7534883618354797_0.73758864402771_0.9254498481750488,0.8716049194335938_0.8530120253562927_0.9763033390045166,0.8039347529411316,0.8077572584152222,0.8039347529411316,0.8055089712142944,0.900306761264801,0.8019323945045471,0.8053663372993469,0.8019323945045471,0.8033192157745361,0.898987889289856,0.7029619216918945
30,0.8161776779095332,0.86,0.8605555578072865,0.7929203510284424,0.7929203510284424,0.7929203510284424,0.7929203510284424,0.8964601755142212,0.9277108311653137_0.5913461446762085_0.8952879309654236,0.6390041708946228_0.8848921060562134_0.9243243336677551,0.9277108311653137_0.5913461446762085_0.8952879309654236,0.7567567825317383_0.7089337110519409_0.9095744490623474,0.7819548845291138_0.9551820755004883_0.9625668525695801,0.8047816157341003,0.8160735368728638,0.8047816157341003,0.791754961013794,0.899901270866394,0.7929203510284424,0.8259791135787964,0.7929203510284424,0.7908115983009338,0.9067834615707397,0.7097359299659729
31,0.8068652419249217,0.8566666666666667,0.8611111139257749,0.8020833134651184,0.8020833134651184,0.8020833134651184,0.8020833134651184,0.9010416865348816,0.75_0.7472527623176575_0.9105263352394104,0.7688442468643188_0.7351351380348206_0.9010416865348816,0.75_0.7472527623176575_0.9105263352394104,0.7593052387237549_0.7411444187164307_0.9057591557502747,0.8763440847396851_0.875634491443634_0.9507771730422974,0.8025929927825928,0.8016736507415771,0.8025929927825928,0.8020695447921753,0.9009186029434204,0.8020833134651184,0.8017998933792114,0.8020833134651184,0.8018763661384583,0.900672435760498,0.7029786109924316
32,0.8821338377396266,0.9733333333333334,0.9711111137270927,0.8131699562072754,0.8131699562072754,0.8131699562072754,0.8131699562072754,0.9065849781036377,0.843317985534668_0.7318181991577148_0.8657407164573669,0.726190447807312_0.7892156839370728_0.9492385983467102,0.843317985534668_0.7318181991577148_0.8657407164573669,0.7803837656974792_0.7594339847564697_0.9055690169334412,0.8417431116104126_0.9006928205490112_0.9771167039871216,0.8136256337165833,0.8215482234954834,0.8136256337165833,0.8151289224624634,0.906517505645752,0.8131699562072754,0.8212041854858398,0.8131699562072754,0.8147345781326294,0.90638267993927,0.7221179604530334
33,0.7826766967773438,0.9333333333333333,0.938333335518837,0.8368055820465088,0.8368055820465088,0.8368055820465088,0.8368055820465088,0.9184027910232544,0.8287292718887329_0.75789475440979_0.9170731902122498,0.7537688612937927_0.8323699235916138_0.9215686321258545,0.8287292718887329_0.75789475440979_0.9170731902122498,0.7894737124443054_0.7933884263038635_0.9193153977394104,0.8759493827819824_0.924870491027832_0.9568732976913452,0.8345656991004944,0.8359024524688721,0.8345656991004944,0.8340591192245483,0.9192310571670532,0.836805522441864,0.8394167423248291,0.836805522441864,0.8369760513305664,0.9208875894546509,0.7561289668083191
34,0.7546760813395182,0.94,0.9394444466630618,0.8607810139656067,0.8607810139656067,0.8607810139656067,0.8607810139656067,0.930390477180481,0.8095238208770752_0.8440860509872437_0.9326424598693848,0.8629441857337952_0.7696078419685364_0.957446813583374,0.8095238208770752_0.8440860509872437_0.9326424598693848,0.8353808522224426_0.8051282167434692_0.9448819160461426,0.9287598729133606_0.8833746910095215_0.9797979593276978,0.862084150314331,0.8633328676223755,0.862084150314331,0.8617969751358032,0.930644154548645,0.8607810139656067,0.8644356727600098,0.8607810139656067,0.8617080450057983,0.9311515688896179,0.7920966148376465
35,0.8539846255381902,0.9383333333333334,0.9433333360155424,0.8183279633522034,0.8183279633522034,0.8183279633522034,0.8183279633522034,0.9091640114784241,0.8527919054031372_0.7047619223594666_0.8976744413375854,0.7336244583129883_0.7872340679168701_0.9414634108543396,0.8527919054031372_0.7047619223594666_0.8976744413375854,0.7887324094772339_0.7437185645103455_0.9190475940704346,0.8564705848693848_0.9029126167297363_0.9705159664154053,0.8184094429016113,0.8207739591598511,0.8184094429016113,0.8171662092208862,0.9099663496017456,0.8183279633522034,0.8235656023025513,0.8183279633522034,0.8185794353485107,0.9115711450576782,0.7300753593444824
36,0.7746313748757044,0.9333333333333333,0.9355555579066277,0.8431703448295593,0.8431703448295593,0.8431703448295593,0.8431703448295593,0.9215851426124573,0.733668327331543_0.8820754885673523_0.9175823926925659,0.8795180916786194_0.7663934230804443_0.9125683307647705,0.733668327331543_0.8820754885673523_0.9175823926925659,0.800000011920929_0.8201754093170166_0.915068507194519,0.9492385983467102_0.8503937125205994_0.9610705375671387,0.8444420099258423,0.8528265953063965,0.8444420099258423,0.8450813293457031,0.9202343225479126,0.8431703448295593,0.8492190837860107,0.8431703448295593,0.8425289392471313,0.9175325632095337,0.7673852443695068
37,0.7515359258651734,0.9516666666666667,0.957777779797713,0.8683760762214661,0.8683760762214661,0.8683760762214661,0.8683760762214661,0.9341880083084106,0.8712871074676514_0.8064516186714172_0.9238578677177429,0.822429895401001_0.8474576473236084_0.938144326210022,0.8712871074676514_0.8064516186714172_0.9238578677177429,0.8461538553237915_0.8264462947845459_0.9309462904930115,0.9007833003997803_0.932330846786499_0.969072163105011,0.8671988248825073,0.8693439960479736,0.8671988248825073,0.867848813533783,0.934062123298645,0.8683761358261108,0.8693546056747437,0.8683761358261108,0.8684419393539429,0.9338102340698242,0.8027229309082031
38,0.77240687251091,0.9633333333333334,0.9605555575092634,0.8624160885810852,0.8624160885810852,0.8624160885810852,0.8624160885810852,0.931208074092865,0.9086538553237915_0.7638190984725952_0.9153439402580261,0.807692289352417_0.8837209343910217_0.9105263352394104,0.9086538553237915_0.7638190984725952_0.9153439402580261,0.8552036285400391_0.8194069862365723_0.9129287600517273,0.8840206265449524_0.9496221542358398_0.9582309722900391,0.8626055717468262,0.8673131465911865,0.8626055717468262,0.8625131845474243,0.9306246042251587,0.8624160289764404,0.8656878471374512,0.8624160289764404,0.8615568280220032,0.9294576644897461,0.7956430315971375
39,0.7698801879088084,0.9883333333333333,0.9861111128330231,0.8702163100242615,0.8702163100242615,0.8702163100242615,0.8702163100242615,0.9351081252098083,0.8564102649688721_0.8349999785423279_0.917475700378418,0.8028846383094788_0.8226600885391235_0.9947368502616882,0.8564102649688721_0.8349999785423279_0.917475700378418,0.8287841081619263_0.8287841081619263_0.9545454382896423,0.8990147709846497_0.910224437713623_0.9974683523178101,0.8696286678314209,0.873427152633667,0.8696286678314209,0.8707045316696167,0.935569167137146,0.8702162504196167,0.8752251267433167,0.8702162504196167,0.8718903064727783,0.9364913105964661,0.8061317205429077
40,0.7358313397566477,0.9316666666666666,0.940555558303992,0.8641975522041321,0.8641975522041321,0.8641975522041321,0.8641975522041321,0.9320987462997437,0.8674033284187317_0.8115183115005493_0.9128205180168152,0.7810945510864258_0.8469945192337036_0.9726775884628296,0.8674033284187317_0.8115183115005493_0.9128205180168152,0.8219895362854004_0.8288770318031311_0.9417989253997803,0.8860103487968445_0.9255319237709045_0.9865591526031494,0.8639140129089355,0.8669222593307495,0.8639140129089355,0.8642218112945557,0.9327003955841064,0.8641974925994873,0.8691819906234741,0.8641974925994873,0.8655139207839966,0.9339038729667664,0.7975635528564453
41,0.8094293749332429,0.99,0.9922222244739533,0.8535031676292419,0.8535031676292419,0.8535031676292419,0.8535031676292419,0.9267516136169434,0.8600000143051147_0.7990654110908508_0.9018691778182983,0.7644444704055786_0.8300970792770386_0.9796954393386841,0.8600000143051147_0.7990654110908508_0.9018691778182983,0.8094117641448975_0.8142856955528259_0.9391727447509766,0.8761682510375977_0.9154589176177979_0.990338146686554,0.853644847869873,0.8580790162086487,0.853644847869873,0.8542900085449219,0.9273217916488647,0.8535031676292419,0.8601664304733276,0.8535031676292419,0.8552905917167664,0.9284620881080627,0.7818911075592041
42,0.7369938677549362,0.9533333333333334,0.9555555574099223,0.8758503198623657,0.8758503198623657,0.8758503198623657,0.8758503198623657,0.9379251599311829,0.8523809313774109_0.8453038930892944_0.9289340376853943,0.8287037014961243_0.8547486066818237_0.9481865167617798,0.8523809313774109_0.8453038930892944_0.9289340376853943,0.8403756022453308_0.8500000238418579_0.9384615421295166,0.9021164178848267_0.936117947101593_0.9744245409965515,0.8755396604537964,0.8772130012512207,0.8755396604537964,0.8762791156768799,0.9375529885292053,0.8758503198623657,0.8767517805099487,0.8758503198623657,0.8762003183364868,0.9368085265159607,0.8134438395500183
43,0.8303255695104599,1.0516666666666667,1.0505555573105811,0.8707165122032166,0.8707165122032166,0.8707165122032166,0.8707165122032166,0.9353582262992859,0.8866994976997375_0.8227272629737854_0.9041095972061157,0.782608687877655_0.8872548937797546_0.9519230723381042,0.8866994976997375_0.8227272629737854_0.9041095972061157,0.8314087986946106_0.8537735939025879_0.9274004697799683,0.8861047625541687_0.9454976320266724_0.9763593673706055,0.8711788654327393,0.8739289045333862,0.8711788654327393,0.8708609342575073,0.9359872341156006,0.8707165718078613,0.8762255311012268,0.8707165718078613,0.8718175292015076,0.93724524974823,0.8078867197036743
