epoch_no,train_loss,train_classification_accuracy,train_f1,train_accuracy_global,train_precision_global,train_recall_global,train_f1_global,train_specificity_global,train_accuracy_per_class,train_precision_per_class,train_recall_per_class,train_f1_per_class,train_specificity_per_class,train_accuracy_per_class_average,train_precision_per_class_average,train_recall_per_class_average,train_f1_per_class_average,train_specificity_per_class_average,train_accuracy_per_class_weighted,train_precision_per_class_weighted,train_recall_per_class_weighted,train_f1_per_class_weighted,train_specificity_per_class_weighted,train_mcc
10,0.7000054608285428,0.422833336815238,0.0,0.5074257254600525,0.0,0.0,0.0,1.0,0.5074257254600525,0.0,0.0,0.0,1.0,0.5074257254600525,0.0,0.0,0.0,1.0,0.5074257254600525,0.0,0.0,0.0,1.0,0.0014779409393668175
11,0.7418641453981399,0.44007143065333365,0.0,0.49640288949012756,0.0,0.0,0.0,1.0,0.49640288949012756,0.0,0.0,0.0,1.0,0.49640288949012756,0.0,0.0,0.0,1.0,0.49640288949012756,0.0,0.0,0.0,1.0,-0.0007046255632303655
12,0.6427352318167686,0.41444047875702383,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0
13,0.6969543871283531,0.4455833360552788,0.0,0.5102040767669678,0.0,0.0,0.0,1.0,0.5102040767669678,0.0,0.0,0.0,1.0,0.5102040767669678,0.0,0.0,0.0,1.0,0.5102040767669678,0.0,0.0,0.0,1.0,0.002061965176835656
14,0.6813320109248161,0.4349404792487621,0.0,0.48786407709121704,0.0,0.0,0.0,1.0,0.48786407709121704,0.0,0.0,0.0,1.0,0.48786407709121704,0.0,0.0,0.0,1.0,0.48786407709121704,0.0,0.0,0.0,1.0,-0.002392280614003539
15,0.7021551039814949,0.4272500029206276,0.0,0.50629723072052,0.0,0.0,0.0,1.0,0.50629723072052,0.0,0.0,0.0,1.0,0.50629723072052,0.0,0.0,0.0,1.0,0.50629723072052,0.0,0.0,0.0,1.0,0.0012642957735806704
16,0.6944884371757507,0.4349166699498892,0.0,0.510948896408081,0.0,0.0,0.0,1.0,0.510948896408081,0.0,0.0,0.0,1.0,0.510948896408081,0.0,0.0,0.0,1.0,0.510948896408081,0.0,0.0,0.0,1.0,0.0021607966627925634
17,0.7206278382241726,0.42847619377076623,0.0,0.49168646335601807,0.0,0.0,0.0,1.0,0.49168646335601807,0.0,0.0,0.0,1.0,0.49168646335601807,0.0,0.0,0.0,1.0,0.49168646335601807,0.0,0.0,0.0,1.0,-0.0016209325985983014
18,0.6844884364306927,0.44491666942834857,0.0,0.508816123008728,0.0,0.0,0.0,1.0,0.508816123008728,0.0,0.0,0.0,1.0,0.508816123008728,0.0,0.0,0.0,1.0,0.508816123008728,0.0,0.0,0.0,1.0,0.0017701489850878716
19,0.7344458121061325,0.4343571462482214,0.0,0.5012048482894897,0.0,0.0,0.0,1.0,0.5012048482894897,0.0,0.0,0.0,1.0,0.5012048482894897,0.0,0.0,0.0,1.0,0.5012048482894897,0.0,0.0,0.0,1.0,0.00023656970006413758
20,0.7254100988805294,0.4433928602188826,0.0,0.4746987819671631,0.0,0.0,0.0,1.0,0.4746987819671631,0.0,0.0,0.0,1.0,0.4746987819671631,0.0,0.0,0.0,1.0,0.4746987819671631,0.0,0.0,0.0,1.0,-0.00497432192787528
21,0.7149509325623512,0.4472857175767422,0.0,0.5107398629188538,0.0,0.0,0.0,1.0,0.5107398629188538,0.0,0.0,0.0,1.0,0.5107398629188538,0.0,0.0,0.0,1.0,0.5107398629188538,0.0,0.0,0.0,1.0,0.0020991896744817495
22,0.7229696241021156,0.4458333353698254,0.0,0.48243558406829834,0.0,0.0,0.0,1.0,0.48243558406829834,0.0,0.0,0.0,1.0,0.48243558406829834,0.0,0.0,0.0,1.0,0.48243558406829834,0.0,0.0,0.0,1.0,-0.0034021036699414253
23,0.6656704622507096,0.44403571777045725,0.0,0.5284973978996277,0.0,0.0,0.0,1.0,0.5284973978996277,0.0,0.0,0.0,1.0,0.5284973978996277,0.0,0.0,0.0,1.0,0.5284973978996277,0.0,0.0,0.0,1.0,0.005811366252601147
24,0.7011847418546676,0.4741845265775919,0.0,0.5162790417671204,0.0,0.0,0.0,1.0,0.5162790417671204,0.0,0.0,0.0,1.0,0.5162790417671204,0.0,0.0,0.0,1.0,0.5162790417671204,0.0,0.0,0.0,1.0,0.003141851630061865
25,0.7239645031094551,0.45140476495027543,0.0,0.49417248368263245,0.0,0.0,0.0,1.0,0.49417248368263245,0.0,0.0,0.0,1.0,0.49417248368263245,0.0,0.0,0.0,1.0,0.49417248368263245,0.0,0.0,0.0,1.0,-0.0011254949495196342
26,0.7585887959599495,0.3642500027269125,0.0,0.4334140419960022,0.0,0.0,0.0,1.0,0.4334140419960022,0.0,0.0,0.0,1.0,0.4334140419960022,0.0,0.0,0.0,1.0,0.4334140419960022,0.0,0.0,0.0,1.0,-0.013223706744611263
27,0.6527810598909854,0.4372261933982372,0.0,0.5269607901573181,0.0,0.0,0.0,1.0,0.5269607901573181,0.0,0.0,0.0,1.0,0.5269607901573181,0.0,0.0,0.0,1.0,0.5269607901573181,0.0,0.0,0.0,1.0,0.005346809513866901
28,0.6499902266263962,0.44658333517611026,0.0,0.5244565010070801,0.0,0.0,0.0,1.0,0.5244565010070801,0.0,0.0,0.0,1.0,0.5244565010070801,0.0,0.0,0.0,1.0,0.5244565010070801,0.0,0.0,0.0,1.0,0.005105648189783096
29,0.676037722826004,0.4665000019967556,0.0,0.5193236470222473,0.0,0.0,0.0,1.0,0.5193236470222473,0.0,0.0,0.0,1.0,0.5193236470222473,0.0,0.0,0.0,1.0,0.5193236470222473,0.0,0.0,0.0,1.0,0.0038016666658222675
30,0.7553115308284759,0.3872261942923069,0.0,0.46313363313674927,0.0,0.0,0.0,1.0,0.46313363313674927,0.0,0.0,0.0,1.0,0.46313363313674927,0.0,0.0,0.0,1.0,0.46313363313674927,0.0,0.0,0.0,1.0,-0.007097887806594372
31,0.7309355738759041,0.45100000225007536,0.0,0.5058274865150452,0.0,0.0,0.0,1.0,0.5058274865150452,0.0,0.0,0.0,1.0,0.5058274865150452,0.0,0.0,0.0,1.0,0.5058274865150452,0.0,0.0,0.0,1.0,0.0011254949495196342
32,0.7212706953287125,0.42783333659172057,0.0,0.4841849207878113,0.0,0.0,0.0,1.0,0.4841849207878113,0.0,0.0,0.0,1.0,0.4841849207878113,0.0,0.0,0.0,1.0,0.4841849207878113,0.0,0.0,0.0,1.0,-0.0031219646334648132
33,0.6435395102202892,0.4661666700989008,0.0,0.5586734414100647,0.0,0.0,0.0,1.0,0.5586734414100647,0.0,0.0,0.0,1.0,0.5586734414100647,0.0,0.0,0.0,1.0,0.5586734414100647,0.0,0.0,0.0,1.0,0.011936298571527004
34,0.718474991619587,0.3518333350867033,0.0,0.4444444477558136,0.0,0.0,0.0,1.0,0.4444444477558136,0.0,0.0,0.0,1.0,0.4444444477558136,0.0,0.0,0.0,1.0,0.4444444477558136,0.0,0.0,0.0,1.0,-0.011501092463731766
35,0.6997622464597225,0.4296428603678942,0.0,0.5097560882568359,0.0,0.0,0.0,1.0,0.5097560882568359,0.0,0.0,0.0,1.0,0.5097560882568359,0.0,0.0,0.0,1.0,0.5097560882568359,0.0,0.0,0.0,1.0,0.0019276442471891642
36,0.6647384375333786,0.4646666684001684,0.0,0.5130208134651184,0.0,0.0,0.0,1.0,0.5130208134651184,0.0,0.0,0.0,1.0,0.5130208134651184,0.0,0.0,0.0,1.0,0.5130208134651184,0.0,0.0,0.0,1.0,0.002658768091350794
37,0.7057196223735809,0.46308333568274973,0.0,0.5105262994766235,0.0,0.0,0.0,1.0,0.5105262994766235,0.0,0.0,0.0,1.0,0.5105262994766235,0.0,0.0,0.0,1.0,0.5105262994766235,0.0,0.0,0.0,1.0,0.0021604332141578197
38,0.6879409420490264,0.39550000220537185,0.0,0.4863387942314148,0.0,0.0,0.0,1.0,0.4863387942314148,0.0,0.0,0.0,1.0,0.4863387942314148,0.0,0.0,0.0,1.0,0.4863387942314148,0.0,0.0,0.0,1.0,-0.0028573968447744846
39,0.6841142691671849,0.45185714572668073,0.0,0.5277108550071716,0.0,0.0,0.0,1.0,0.5277108550071716,0.0,0.0,0.0,1.0,0.5277108550071716,0.0,0.0,0.0,1.0,0.5277108550071716,0.0,0.0,0.0,1.0,0.005449462682008743
40,0.6648576101660728,0.4185833360999823,0.0,0.5025510191917419,0.0,0.0,0.0,1.0,0.5025510191917419,0.0,0.0,0.0,1.0,0.5025510191917419,0.0,0.0,0.0,1.0,0.5025510191917419,0.0,0.0,0.0,1.0,0.0005153906531631947
41,0.786988190561533,0.43434524051845075,0.0,0.44796380400657654,0.0,0.0,0.0,1.0,0.44796380400657654,0.0,0.0,0.0,1.0,0.44796380400657654,0.0,0.0,0.0,1.0,0.44796380400657654,0.0,0.0,0.0,1.0,-0.009954494424164295
42,0.7110377214848995,0.4315000031888485,0.0,0.5047847032546997,0.0,0.0,0.0,1.0,0.5047847032546997,0.0,0.0,0.0,1.0,0.5047847032546997,0.0,0.0,0.0,1.0,0.5047847032546997,0.0,0.0,0.0,1.0,0.0009361500269733369
43,0.6520793882012367,0.49045833587646487,0.0,0.5425790548324585,0.0,0.0,0.0,1.0,0.5425790548324585,0.0,0.0,0.0,1.0,0.5425790548324585,0.0,0.0,0.0,1.0,0.5425790548324585,0.0,0.0,0.0,1.0,0.008431712165474892
44,0.692080346941948,0.4110595267266035,0.0,0.4963325262069702,0.0,0.0,0.0,1.0,0.4963325262069702,0.0,0.0,0.0,1.0,0.4963325262069702,0.0,0.0,0.0,1.0,0.4963325262069702,0.0,0.0,0.0,1.0,-0.0007254006923176348
45,0.6302912990748882,0.44658333554863927,0.0,0.550684928894043,0.0,0.0,0.0,1.0,0.550684928894043,0.0,0.0,0.0,1.0,0.550684928894043,0.0,0.0,0.0,1.0,0.550684928894043,0.0,0.0,0.0,1.0,0.010666829533874989
46,0.804102241396904,0.3778333365917206,0.0,0.4338746964931488,0.0,0.0,0.0,1.0,0.4338746964931488,0.0,0.0,0.0,1.0,0.4338746964931488,0.0,0.0,0.0,1.0,0.4338746964931488,0.0,0.0,0.0,1.0,-0.012853473424911499
47,0.7093047446012497,0.42666666977107526,0.0,0.4987146556377411,0.0,0.0,0.0,1.0,0.4987146556377411,0.0,0.0,0.0,1.0,0.4987146556377411,0.0,0.0,0.0,1.0,0.4987146556377411,0.0,0.0,0.0,1.0,-0.0002606795751489699
48,0.6309579658508301,0.44591666899621485,0.0,0.5567867159843445,0.0,0.0,0.0,1.0,0.5567867159843445,0.0,0.0,0.0,1.0,0.5567867159843445,0.0,0.0,0.0,1.0,0.5567867159843445,0.0,0.0,0.0,1.0,0.012032953090965748
49,0.6970829662680625,0.37979166954755783,0.0,0.48071980476379395,0.0,0.0,0.0,1.0,0.48071980476379395,0.0,0.0,0.0,1.0,0.48071980476379395,0.0,0.0,0.0,1.0,0.48071980476379395,0.0,0.0,0.0,1.0,-0.003913091029971838
50,0.6697724869847298,0.44650000184774397,0.0,0.501298725605011,0.0,0.0,0.0,1.0,0.501298725605011,0.0,0.0,0.0,1.0,0.501298725605011,0.0,0.0,0.0,1.0,0.501298725605011,0.0,0.0,0.0,1.0,0.00026475268532522023
51,0.7666414096951485,0.39559524044394495,0.0,0.46000000834465027,0.0,0.0,0.0,1.0,0.46000000834465027,0.0,0.0,0.0,1.0,0.46000000834465027,0.0,0.0,0.0,1.0,0.46000000834465027,0.0,0.0,0.0,1.0,-0.00802572350949049
52,0.6834561768174171,0.4262500027567148,0.0,0.4973684251308441,0.0,0.0,0.0,1.0,0.4973684251308441,0.0,0.0,0.0,1.0,0.4973684251308441,0.0,0.0,0.0,1.0,0.4973684251308441,0.0,0.0,0.0,1.0,-0.0005399960791692138
53,0.6782742764055729,0.40516666904091836,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0
54,0.6687366485595703,0.493500002399087,0.0,0.5398010015487671,0.0,0.0,0.0,1.0,0.5398010015487671,0.0,0.0,0.0,1.0,0.5398010015487671,0.0,0.0,0.0,1.0,0.5398010015487671,0.0,0.0,0.0,1.0,0.007965650409460068
55,0.7576873636245728,0.39141666896641253,0.0,0.45249998569488525,0.0,0.0,0.0,1.0,0.45249998569488525,0.0,0.0,0.0,1.0,0.45249998569488525,0.0,0.0,0.0,1.0,0.45249998569488525,0.0,0.0,0.0,1.0,-0.009543160907924175
56,0.6489051026105881,0.48050000265240667,0.0,0.5626477599143982,0.0,0.0,0.0,1.0,0.5626477599143982,0.0,0.0,0.0,1.0,0.5626477599143982,0.0,0.0,0.0,1.0,0.5626477599143982,0.0,0.0,0.0,1.0,0.012280931696295738
57,0.775360301733017,0.36061111330986023,0.0,0.43031784892082214,0.0,0.0,0.0,1.0,0.43031784892082214,0.0,0.0,0.0,1.0,0.43031784892082214,0.0,0.0,0.0,1.0,0.43031784892082214,0.0,0.0,0.0,1.0,-0.013918065465986729
58,0.6874884364008903,0.44191666930913925,0.0,0.5179855823516846,0.0,0.0,0.0,1.0,0.5179855823516846,0.0,0.0,0.0,1.0,0.5179855823516846,0.0,0.0,0.0,1.0,0.5179855823516846,0.0,0.0,0.0,1.0,0.003525318345054984
59,0.6843829569220543,0.45815476432442664,0.0,0.5316455960273743,0.0,0.0,0.0,1.0,0.5316455960273743,0.0,0.0,0.0,1.0,0.5316455960273743,0.0,0.0,0.0,1.0,0.5316455960273743,0.0,0.0,0.0,1.0,0.0063818409107625484
60,0.7558181911706925,0.4392500028014183,0.0,0.4724770784378052,0.0,0.0,0.0,1.0,0.4724770784378052,0.0,0.0,0.0,1.0,0.4724770784378052,0.0,0.0,0.0,1.0,0.4724770784378052,0.0,0.0,0.0,1.0,-0.00528044393286109
61,0.67618057847023,0.46635714545845985,0.0,0.5213032364845276,0.0,0.0,0.0,1.0,0.5213032364845276,0.0,0.0,0.0,1.0,0.5213032364845276,0.0,0.0,0.0,1.0,0.5213032364845276,0.0,0.0,0.0,1.0,0.004269864875823259
62,0.7157384361326694,0.41366666942834857,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0
63,0.7074051022529602,0.42200000256299974,0.0,0.5038961172103882,0.0,0.0,0.0,1.0,0.5038961172103882,0.0,0.0,0.0,1.0,0.5038961172103882,0.0,0.0,0.0,1.0,0.5038961172103882,0.0,0.0,0.0,1.0,0.0007942794472910464
64,0.7650139117240906,0.377523812353611,0.0,0.4628712832927704,0.0,0.0,0.0,1.0,0.4628712832927704,0.0,0.0,0.0,1.0,0.4628712832927704,0.0,0.0,0.0,1.0,0.4628712832927704,0.0,0.0,0.0,1.0,-0.007409346755594015
65,0.6416568928956985,0.4549166691303253,0.0,0.5386740565299988,0.0,0.0,0.0,1.0,0.5386740565299988,0.0,0.0,0.0,1.0,0.5386740565299988,0.0,0.0,0.0,1.0,0.5386740565299988,0.0,0.0,0.0,1.0,0.008155079558491707
66,0.7548522406816482,0.42708333566784856,0.0,0.47668394446372986,0.0,0.0,0.0,1.0,0.47668394446372986,0.0,0.0,0.0,1.0,0.47668394446372986,0.0,0.0,0.0,1.0,0.47668394446372986,0.0,0.0,0.0,1.0,-0.004752194508910179
67,0.7272961716353893,0.43494047872722147,0.0,0.48798078298568726,0.0,0.0,0.0,1.0,0.48798078298568726,0.0,0.0,0.0,1.0,0.48798078298568726,0.0,0.0,0.0,1.0,0.48798078298568726,0.0,0.0,0.0,1.0,-0.0023578463587909937
68,0.7026855733990669,0.4792500023543835,0.0,0.5275779366493225,0.0,0.0,0.0,1.0,0.5275779366493225,0.0,0.0,0.0,1.0,0.5275779366493225,0.0,0.0,0.0,1.0,0.5275779366493225,0.0,0.0,0.0,1.0,0.005410225596278906
69,0.7266873633861541,0.4224166692048311,0.0,0.48120301961898804,0.0,0.0,0.0,1.0,0.48120301961898804,0.0,0.0,0.0,1.0,0.48120301961898804,0.0,0.0,0.0,1.0,0.48120301961898804,0.0,0.0,0.0,1.0,-0.0037667693104594946
70,0.6758473700284958,0.42072619311511517,0.0,0.5061124563217163,0.0,0.0,0.0,1.0,0.5061124563217163,0.0,0.0,0.0,1.0,0.5061124563217163,0.0,0.0,0.0,1.0,0.5061124563217163,0.0,0.0,0.0,1.0,0.0012090589152649045
71,0.7115224850177765,0.40475000217556956,0.0,0.4821428656578064,0.0,0.0,0.0,1.0,0.4821428656578064,0.0,0.0,0.0,1.0,0.4821428656578064,0.0,0.0,0.0,1.0,0.4821428656578064,0.0,0.0,0.0,1.0,-0.0036099907010793686
72,0.7347689071297645,0.44716666877269745,0.0,0.49379652738571167,0.0,0.0,0.0,1.0,0.49379652738571167,0.0,0.0,0.0,1.0,0.49379652738571167,0.0,0.0,0.0,1.0,0.49379652738571167,0.0,0.0,0.0,1.0,-0.0012361633125692606
73,0.6896891528367997,0.4265833353251219,0.0,0.5388888716697693,0.0,0.0,0.0,1.0,0.5388888716697693,0.0,0.0,0.0,1.0,0.5388888716697693,0.0,0.0,0.0,1.0,0.5388888716697693,0.0,0.0,0.0,1.0,0.00822340976446867
74,0.6940767650306224,0.47472619332373145,0.0,0.5236907601356506,0.0,0.0,0.0,1.0,0.5236907601356506,0.0,0.0,0.0,1.0,0.5236907601356506,0.0,0.0,0.0,1.0,0.5236907601356506,0.0,0.0,0.0,1.0,0.004737563896924257
75,0.7681040306389332,0.38100000254809857,0.0,0.4512820541858673,0.0,0.0,0.0,1.0,0.4512820541858673,0.0,0.0,0.0,1.0,0.4512820541858673,0.0,0.0,0.0,1.0,0.4512820541858673,0.0,0.0,0.0,1.0,-0.009914894588291645
76,0.683266214877367,0.44613889113068583,0.0,0.516372799873352,0.0,0.0,0.0,1.0,0.516372799873352,0.0,0.0,0.0,1.0,0.516372799873352,0.0,0.0,0.0,1.0,0.516372799873352,0.0,0.0,0.0,1.0,0.003288671839982271
77,0.7005224865674973,0.4157500025629997,0.0,0.48477157950401306,0.0,0.0,0.0,1.0,0.48477157950401306,0.0,0.0,0.0,1.0,0.48477157950401306,0.0,0.0,0.0,1.0,0.48477157950401306,0.0,0.0,0.0,1.0,-0.003070212434977293
78,0.6878387938439846,0.435000002682209,0.0,0.5141388177871704,0.0,0.0,0.0,1.0,0.5141388177871704,0.0,0.0,0.0,1.0,0.5141388177871704,0.0,0.0,0.0,1.0,0.5141388177871704,0.0,0.0,0.0,1.0,0.0028686129953712225
79,0.6802232022583484,0.4229166697710752,0.0,0.5087719559669495,0.0,0.0,0.0,1.0,0.5087719559669495,0.0,0.0,0.0,1.0,0.5087719559669495,0.0,0.0,0.0,1.0,0.5087719559669495,0.0,0.0,0.0,1.0,0.001756853424012661
80,0.7760664001107216,0.45183333575725554,0.0,0.5225653052330017,0.0,0.0,0.0,1.0,0.5225653052330017,0.0,0.0,0.0,1.0,0.5225653052330017,0.0,0.0,0.0,1.0,0.5225653052330017,0.0,0.0,0.0,1.0,0.0044035529717803
81,0.730328680574894,0.3596785747259855,0.0,0.4395061731338501,0.0,0.0,0.0,1.0,0.4395061731338501,0.0,0.0,0.0,1.0,0.4395061731338501,0.0,0.0,0.0,1.0,0.4395061731338501,0.0,0.0,0.0,1.0,-0.012112830765545368
82,0.6186458206176758,0.48449404977262023,0.0,0.5546448230743408,0.0,0.0,0.0,1.0,0.5546448230743408,0.0,0.0,0.0,1.0,0.5546448230743408,0.0,0.0,0.0,1.0,0.5546448230743408,0.0,0.0,0.0,1.0,0.011494169943034649
83,0.7014118894934654,0.43455952607095244,0.0,0.48346054553985596,0.0,0.0,0.0,1.0,0.48346054553985596,0.0,0.0,0.0,1.0,0.48346054553985596,0.0,0.0,0.0,1.0,0.48346054553985596,0.0,0.0,0.0,1.0,-0.003339044749736786
84,0.709697602391243,0.42627381272614,0.0,0.5155131220817566,0.0,0.0,0.0,1.0,0.5155131220817566,0.0,0.0,0.0,1.0,0.5155131220817566,0.0,0.0,0.0,1.0,0.5155131220817566,0.0,0.0,0.0,1.0,0.003032923210412264
85,0.7082429212331772,0.4408611135929823,0.0,0.4697674512863159,0.0,0.0,0.0,1.0,0.4697674512863159,0.0,0.0,0.0,1.0,0.4697674512863159,0.0,0.0,0.0,1.0,0.4697674512863159,0.0,0.0,0.0,1.0,-0.0058424631133675575
86,0.7543403381109237,0.4275952406972647,0.0,0.47183099389076233,0.0,0.0,0.0,1.0,0.47183099389076233,0.0,0.0,0.0,1.0,0.47183099389076233,0.0,0.0,0.0,1.0,0.47183099389076233,0.0,0.0,0.0,1.0,-0.005467856768518686
87,0.7235835510492324,0.4517857176810503,0.0,0.5068181753158569,0.0,0.0,0.0,1.0,0.5068181753158569,0.0,0.0,0.0,1.0,0.5068181753158569,0.0,0.0,0.0,1.0,0.5068181753158569,0.0,0.0,0.0,1.0,0.0013002970954403281
88,0.650122843682766,0.4595833358168602,0.0,0.5299999713897705,0.0,0.0,0.0,1.0,0.5299999713897705,0.0,0.0,0.0,1.0,0.5299999713897705,0.0,0.0,0.0,1.0,0.5299999713897705,0.0,0.0,0.0,1.0,0.006010829005390406
89,0.7477518820762634,0.4407500021159649,0.0,0.4802955687046051,0.0,0.0,0.0,1.0,0.4802955687046051,0.0,0.0,0.0,1.0,0.4802955687046051,0.0,0.0,0.0,1.0,0.4802955687046051,0.0,0.0,0.0,1.0,-0.003914699424058199
90,0.7159985524415969,0.446238097473979,0.0,0.5037037134170532,0.0,0.0,0.0,1.0,0.5037037134170532,0.0,0.0,0.0,1.0,0.5037037134170532,0.0,0.0,0.0,1.0,0.5037037134170532,0.0,0.0,0.0,1.0,0.0007361742318607867
91,0.7514714127779007,0.3845000019669533,0.0,0.4481012523174286,0.0,0.0,0.0,1.0,0.4481012523174286,0.0,0.0,0.0,1.0,0.4481012523174286,0.0,0.0,0.0,1.0,0.4481012523174286,0.0,0.0,0.0,1.0,-0.010501961223781109
92,0.5959732012450695,0.5071666694432497,0.0,0.6029776930809021,0.0,0.0,0.0,1.0,0.6029776930809021,0.0,0.0,0.0,1.0,0.6029776930809021,0.0,0.0,0.0,1.0,0.6029776930809021,0.0,0.0,0.0,1.0,0.02096826210618019
93,0.7569289129972457,0.3724761924892664,0.0,0.4508393406867981,0.0,0.0,0.0,1.0,0.4508393406867981,0.0,0.0,0.0,1.0,0.4508393406867981,0.0,0.0,0.0,1.0,0.4508393406867981,0.0,0.0,0.0,1.0,-0.009676518850028515
94,0.6891040287911891,0.4600000022351742,0.0,0.5532994866371155,0.0,0.0,0.0,1.0,0.5532994866371155,0.0,0.0,0.0,1.0,0.5532994866371155,0.0,0.0,0.0,1.0,0.5532994866371155,0.0,0.0,0.0,1.0,0.010802309028804302
95,0.7841174745559693,0.42408333607017995,0.0,0.46948355436325073,0.0,0.0,0.0,1.0,0.46948355436325073,0.0,0.0,0.0,1.0,0.46948355436325073,0.0,0.0,0.0,1.0,0.46948355436325073,0.0,0.0,0.0,1.0,-0.005925149191170931
96,0.6450964111089706,0.49087500214576724,0.0,0.5910290479660034,0.0,0.0,0.0,1.0,0.5910290479660034,0.0,0.0,0.0,1.0,0.5910290479660034,0.0,0.0,0.0,1.0,0.5910290479660034,0.0,0.0,0.0,1.0,0.019021274521946907
97,0.7908302214741707,0.3582738118618727,0.0,0.4236453175544739,0.0,0.0,0.0,1.0,0.4236453175544739,0.0,0.0,0.0,1.0,0.4236453175544739,0.0,0.0,0.0,1.0,0.4236453175544739,0.0,0.0,0.0,1.0,-0.015337567776441574
98,0.7363012909889222,0.41936904966831207,0.0,0.47570332884788513,0.0,0.0,0.0,1.0,0.47570332884788513,0.0,0.0,0.0,1.0,0.47570332884788513,0.0,0.0,0.0,1.0,0.47570332884788513,0.0,0.0,0.0,1.0,-0.0049207559786736965
99,0.6462674899399281,0.4306071455031633,0.0,0.5038560628890991,0.0,0.0,0.0,1.0,0.5038560628890991,0.0,0.0,0.0,1.0,0.5038560628890991,0.0,0.0,0.0,1.0,0.5038560628890991,0.0,0.0,0.0,1.0,0.000782059389166534
